shipment_id,carrier_name,truck_type,distance_km,weight_tons,volume_m3,delivery_time_days,priority_level,origin_country,destination_country,fuel_price_eur_l,cost_eur
5487,Kuehne+Nagel,Box,1060,15.8,80.5,6,Express,Austria,Belgium,1.88,3896.92
5488,DPD,Tautliner,2196,6.5,51.9,1,Standard,Belgium,Austria,1.78,3414.07
5489,Maersk,Fridge,902,21.9,51.8,4,Express,Spain,Czechia,1.62,3802.88
5490,Maersk,Box,1780,20.2,45.9,6,Standard,Germany,France,1.75,3163.73
5491,Kuehne+Nagel,Tautliner,1707,19.1,26.7,2,Express,Spain,Netherlands,1.69,4657.25
5492,Kuehne+Nagel,Tautliner,1502,21.3,92.7,1,Standard,Belgium,Spain,1.7,3566.19
5493,DB Schenker,Box,2157,15.9,35.2,4,Standard,Italy,Italy,1.63,3358.58
5494,DPD,Box,825,13.0,58.9,1,Standard,Germany,Austria,1.74,1891.58
5495,DPD,Tautliner,2371,10.0,19.1,2,Standard,France,Germany,1.8,3723.94
5496,Kuehne+Nagel,Box,1504,6.4,46.3,2,Express,Belgium,Belgium,1.83,3262.47
5497,Maersk,Fridge,302,14.4,90.9,2,Express,Germany,Italy,1.81,2867.88
5498,Kuehne+Nagel,Tautliner,1041,22.3,99.6,3,Standard,Belgium,Austria,1.8,3832.39
5499,Maersk,Fridge,688,15.3,39.4,6,Express,Germany,Portugal,1.86,3527.7
5500,Maersk,Tautliner,670,23.1,19.6,4,Standard,Germany,Italy,1.7,2214.75
5501,Kuehne+Nagel,Fridge,295,9.6,34.9,3,Express,Belgium,Germany,1.66,1974.13
5502,DHL,Fridge,1445,17.7,36.1,5,Standard,Germany,Italy,1.63,3193.6
5503,DPD,Box,517,16.6,66.2,5,Standard,Portugal,Portugal,1.65,1617.61
5504,Maersk,Tautliner,1742,17.1,52.1,1,Express,France,Czechia,1.64,4348.16
5505,Maersk,Box,1465,16.5,78.0,1,Standard,Portugal,Spain,1.87,3421.59
5506,DHL,Box,108,6.3,71.6,1,Express,Netherlands,Italy,1.65,994.04
5507,DB Schenker,Tautliner,631,4.4,28.9,3,Standard,Netherlands,Austria,1.63,1479.29
5508,DHL,Fridge,248,24.5,79.5,6,Express,Czechia,Austria,1.72,3869.28
5509,DHL,Tautliner,1652,2.1,85.5,2,Standard,Poland,Spain,1.65,2697.72
5510,Maersk,Tautliner,1135,12.2,61.8,1,Standard,Germany,Portugal,1.64,2633.67
5511,DPD,Tautliner,575,11.2,93.1,1,Standard,Portugal,Portugal,1.71,2150.94
5512,DHL,Box,1717,9.6,79.4,6,Standard,Germany,France,1.88,3222.8
5513,DB Schenker,Tautliner,2079,19.8,61.6,5,Standard,Netherlands,Austria,1.61,3877.23
5514,Kuehne+Nagel,Tautliner,1176,18.9,91.1,2,Standard,Poland,Poland,1.66,2917.87
5515,DHL,Tautliner,305,22.7,62.0,3,Express,Germany,Poland,1.85,3094.3
5516,DHL,Fridge,844,10.5,54.5,6,Standard,Netherlands,Czechia,1.67,2601.77
5517,DB Schenker,Fridge,1012,14.5,38.8,2,Standard,Italy,Germany,1.73,2955.97
5518,DPD,Fridge,153,22.4,88.9,5,Express,Poland,France,1.63,3568.6
5519,DHL,Fridge,1703,24.9,16.7,3,Express,Italy,Poland,1.84,5655.05
5520,DHL,Box,1926,24.3,50.0,4,Standard,Poland,Austria,1.82,3991.88
5521,DPD,Box,443,18.2,56.1,1,Standard,France,Austria,1.64,2161.95
5522,DB Schenker,Tautliner,1292,4.4,57.7,3,Standard,Czechia,Germany,1.88,2910.48
5523,DHL,Box,2032,1.6,66.9,5,Standard,Italy,France,1.78,3256.93
5524,DPD,Fridge,1284,20.8,53.1,2,Standard,Germany,France,1.84,4158.41
5525,DHL,Tautliner,802,21.2,29.4,3,Express,Germany,Italy,1.83,3263.6
5526,Kuehne+Nagel,Tautliner,1410,18.9,86.4,5,Standard,Spain,Italy,1.76,3670.71
5527,Maersk,Fridge,1998,7.7,67.5,6,Standard,Netherlands,Italy,1.82,4460.85
5528,Kuehne+Nagel,Fridge,298,16.4,86.5,3,Standard,Italy,Spain,1.67,2567.42
5529,DHL,Fridge,488,8.6,31.2,1,Standard,France,Spain,1.61,1701.19
5530,DB Schenker,Box,573,11.8,65.5,6,Express,Germany,Portugal,1.7,2005.45
5531,Maersk,Tautliner,1504,10.2,72.8,2,Express,Italy,Italy,1.65,3663.73
5532,Kuehne+Nagel,Fridge,864,22.9,41.4,6,Standard,Germany,Italy,1.89,3275.72
5533,DPD,Tautliner,1754,6.6,82.2,2,Standard,Czechia,Portugal,1.88,3511.92
5534,DB Schenker,Tautliner,691,14.9,5.2,3,Standard,Czechia,Spain,1.64,1554.81
5535,Kuehne+Nagel,Box,1948,9.7,61.5,6,Standard,Belgium,Belgium,1.7,3143.34
5536,DPD,Tautliner,1195,16.9,63.3,5,Standard,Italy,Czechia,1.75,3096.68
5537,DHL,Fridge,1081,14.5,55.7,1,Express,Spain,Netherlands,1.72,4231.37
5538,DPD,Fridge,267,23.2,64.9,1,Standard,Poland,Czechia,1.81,2761.13
5539,Kuehne+Nagel,Tautliner,383,3.4,20.9,3,Express,Czechia,Italy,1.75,1095.17
5540,Kuehne+Nagel,Tautliner,1298,6.3,70.1,4,Standard,Netherlands,Poland,1.77,2512.16
5541,DHL,Box,1343,19.4,36.9,6,Standard,Netherlands,Netherlands,1.8,2705.97
5542,DPD,Fridge,990,9.9,47.9,3,Standard,Poland,Poland,1.61,2357.78
5543,DPD,Fridge,2281,5.0,36.6,6,Express,Czechia,Belgium,1.6,5078.24
5544,DHL,Tautliner,1754,13.1,50.0,1,Standard,Czechia,Portugal,1.65,3273.12
5545,DPD,Tautliner,221,16.7,64.0,6,Standard,Czechia,France,1.82,1909.53
5546,DHL,Tautliner,932,2.1,84.6,2,Standard,Spain,Austria,1.67,2139.3
5547,DB Schenker,Fridge,2022,8.0,50.9,3,Standard,Poland,Czechia,1.88,4388.9
5548,Kuehne+Nagel,Tautliner,1121,20.4,35.7,3,Standard,Czechia,Spain,1.62,2480.52
5549,DB Schenker,Box,2093,13.5,51.4,2,Standard,Netherlands,Czechia,1.77,3128.14
5550,Maersk,Box,994,1.8,70.4,6,Express,Belgium,Austria,1.61,2112.95
5551,Maersk,Tautliner,1615,7.8,37.9,3,Standard,Germany,Portugal,1.89,2699.29
5552,Maersk,Box,388,16.3,44.4,5,Express,Portugal,Czechia,1.66,2016.57
5553,DHL,Box,1176,5.8,58.5,2,Express,Spain,Germany,1.78,2597.48
5554,DPD,Box,1471,20.9,32.9,2,Standard,Germany,Netherlands,1.89,3100.98
5555,DB Schenker,Box,1174,17.2,24.9,6,Standard,Austria,Belgium,1.61,2098.24
5556,DB Schenker,Box,938,12.3,18.3,2,Standard,Czechia,Spain,1.75,1336.64
5557,DB Schenker,Fridge,139,23.0,38.5,1,Standard,Spain,Czechia,1.76,1725.91
5558,DB Schenker,Tautliner,2397,10.4,9.6,3,Standard,Netherlands,Belgium,1.71,3637.15
5559,Maersk,Box,2365,6.6,60.4,4,Express,Austria,Germany,1.8,4686.59
5560,DB Schenker,Tautliner,278,16.9,21.7,3,Standard,Austria,Poland,1.76,1721.06
5561,DPD,Box,282,14.8,40.9,3,Standard,Portugal,Belgium,1.67,1416.09
5562,Maersk,Fridge,1859,9.0,30.6,1,Standard,Portugal,Czechia,1.81,3710.11
5563,DB Schenker,Fridge,1287,9.2,64.9,5,Express,Austria,Spain,1.74,3827.62
5564,DHL,Box,1869,10.6,85.8,5,Standard,Czechia,Netherlands,1.74,3503.2
5565,Kuehne+Nagel,Box,1500,8.0,65.2,1,Express,Portugal,Poland,1.89,3995.39
5566,Kuehne+Nagel,Box,804,18.0,56.5,1,Standard,Netherlands,France,1.76,1863.04
5567,Kuehne+Nagel,Fridge,596,16.6,68.6,1,Standard,France,Spain,1.84,2925.66
5568,Maersk,Fridge,696,11.6,7.8,3,Express,Portugal,Austria,1.86,2505.32
5569,DB Schenker,Tautliner,573,10.5,16.7,1,Standard,Belgium,France,1.77,999.33
5570,Maersk,Fridge,784,9.8,14.0,4,Standard,Belgium,Belgium,1.84,1786.08
5571,DPD,Box,1160,7.8,14.3,2,Standard,Portugal,Portugal,1.69,1796.67
5572,DHL,Tautliner,1722,3.1,29.7,5,Express,Germany,France,1.65,3471.23
5573,DHL,Fridge,1764,7.4,55.5,6,Standard,France,Spain,1.81,3906.31
5574,Kuehne+Nagel,Fridge,418,8.7,15.9,4,Standard,Italy,Czechia,1.88,1465.76
5575,Kuehne+Nagel,Box,1535,14.1,93.8,6,Express,Germany,Czechia,1.61,3841.55
5576,Kuehne+Nagel,Tautliner,1794,19.6,86.2,5,Standard,Spain,Netherlands,1.83,4426.6
5577,DB Schenker,Fridge,2088,10.5,97.3,3,Standard,France,Czechia,1.61,4454.78
5578,DPD,Fridge,328,23.7,9.0,3,Standard,Italy,Poland,1.74,2096.12
5579,DPD,Box,828,20.9,85.9,1,Standard,Poland,Netherlands,1.8,3081.89
5580,DPD,Tautliner,1387,24.6,81.4,5,Standard,Spain,Netherlands,1.72,3535.04
5581,DPD,Tautliner,1610,22.0,90.7,3,Express,Portugal,Czechia,1.69,5118.14
5582,Kuehne+Nagel,Tautliner,660,15.8,55.2,3,Standard,Belgium,Portugal,1.66,2037.03
5583,DHL,Tautliner,1475,15.4,79.8,6,Standard,Germany,Czechia,1.89,3635.1
5584,Kuehne+Nagel,Box,1565,4.1,9.9,6,Standard,Belgium,Belgium,1.77,1954.88
5585,DPD,Fridge,124,18.3,12.2,5,Express,Austria,Netherlands,1.64,1763.35
5586,Kuehne+Nagel,Fridge,1254,15.4,16.3,3,Standard,Spain,Italy,1.61,2738.19
5587,DPD,Tautliner,469,13.2,91.9,1,Standard,Poland,Germany,1.67,1992.3
5588,Maersk,Tautliner,1559,17.6,10.8,3,Express,Czechia,Belgium,1.76,3955.39
5589,DHL,Tautliner,1111,11.7,14.5,4,Express,Italy,Czechia,1.83,2816.74
5590,Maersk,Fridge,710,13.6,93.4,4,Express,Austria,Portugal,1.89,4158.83
5591,DB Schenker,Fridge,1475,10.6,15.2,1,Standard,Austria,Spain,1.85,3043.83
5592,Kuehne+Nagel,Tautliner,1925,18.2,87.6,4,Standard,Spain,Poland,1.78,4434.63
5593,DB Schenker,Box,2135,22.0,80.0,6,Standard,Germany,France,1.8,3956.33
5594,Kuehne+Nagel,Fridge,1320,21.2,8.8,3,Standard,Czechia,France,1.76,3437.9
5595,Maersk,Fridge,2256,19.9,7.1,4,Standard,Czechia,Spain,1.73,4697.81
5596,DPD,Tautliner,1983,1.3,55.8,4,Standard,Belgium,France,1.84,2773.25
5597,DPD,Box,2046,22.9,99.7,3,Standard,Czechia,Belgium,1.65,3853.94
5598,Kuehne+Nagel,Tautliner,819,7.6,88.5,5,Express,Austria,Poland,1.7,3113.28
5599,DPD,Tautliner,1205,22.3,34.5,1,Express,Italy,Italy,1.89,4608.1
5600,Maersk,Box,1660,5.7,41.7,5,Standard,Netherlands,Italy,1.77,2371.61
5601,DPD,Box,2020,11.6,41.9,5,Standard,Poland,Spain,1.75,2991.79
5602,Maersk,Box,735,19.0,74.7,4,Express,Austria,Netherlands,1.86,3157.3
5603,DB Schenker,Fridge,1272,16.4,37.4,2,Standard,France,Italy,1.83,3631.81
5604,Maersk,Tautliner,1853,11.0,19.0,5,Standard,Spain,Belgium,1.7,2981.53
5605,DHL,Fridge,2026,17.3,76.0,3,Express,Austria,Netherlands,1.79,6701.78
5606,DHL,Box,455,14.2,48.5,3,Standard,Portugal,Poland,1.66,1689.84
5607,DHL,Fridge,2158,7.6,12.3,3,Standard,Austria,Czechia,1.62,3861.63
5608,Kuehne+Nagel,Box,1539,16.5,80.1,2,Express,Poland,Spain,1.9,4155.81
5609,Kuehne+Nagel,Box,1694,5.9,60.6,2,Standard,Czechia,Belgium,1.82,2956.55
5610,Kuehne+Nagel,Tautliner,1775,17.7,51.5,6,Standard,Portugal,Portugal,1.88,4134.64
5611,Maersk,Tautliner,1970,1.1,69.0,1,Express,Germany,Belgium,1.85,4518.77
5612,Kuehne+Nagel,Tautliner,1245,14.2,53.0,2,Standard,Italy,Czechia,1.73,2708.27
5613,DB Schenker,Fridge,2212,10.6,66.6,1,Standard,Belgium,Netherlands,1.86,5297.91
5614,DHL,Tautliner,224,8.3,87.4,6,Express,Poland,Poland,1.84,2104.31
5615,Maersk,Box,411,13.4,63.3,3,Standard,Austria,Spain,1.68,1643.0
5616,DHL,Tautliner,874,16.5,67.7,2,Standard,Belgium,Belgium,1.79,2453.35
5617,Kuehne+Nagel,Fridge,1573,24.2,63.3,4,Standard,Spain,Austria,1.69,4415.38
5618,Maersk,Tautliner,1931,21.0,55.5,6,Standard,Poland,Czechia,1.67,4105.78
5619,DPD,Tautliner,793,18.2,21.3,4,Express,Czechia,Belgium,1.62,2785.34
5620,DB Schenker,Tautliner,1282,12.5,36.9,4,Express,Spain,Poland,1.76,3520.08
5621,Kuehne+Nagel,Fridge,1476,10.4,70.8,2,Standard,Belgium,France,1.72,4133.61
5622,Kuehne+Nagel,Box,1943,1.8,45.4,2,Standard,Italy,Netherlands,1.63,2655.43
5623,DB Schenker,Box,1089,9.6,43.6,2,Standard,Austria,Italy,1.82,2051.82
5624,DB Schenker,Box,1852,21.4,77.1,4,Standard,Belgium,Spain,1.82,3978.3
5625,DPD,Tautliner,1816,10.2,5.5,3,Standard,Austria,Czechia,1.67,2732.98
5626,Kuehne+Nagel,Tautliner,1726,12.1,69.5,5,Standard,Netherlands,Poland,1.89,3617.23
5627,Kuehne+Nagel,Fridge,989,7.5,51.5,3,Express,Netherlands,France,1.83,3497.15
5628,DHL,Box,1478,7.6,40.8,2,Standard,France,Portugal,1.84,2526.78
5629,Maersk,Tautliner,588,2.5,37.4,5,Express,Belgium,Austria,1.6,1672.14
5630,Maersk,Tautliner,2386,15.7,21.4,6,Standard,Germany,Germany,1.89,4550.34
5631,DHL,Tautliner,279,11.8,36.8,5,Express,Austria,Italy,1.9,1626.39
5632,Maersk,Fridge,1542,15.5,42.2,3,Express,Italy,Poland,1.75,4981.84
5633,DB Schenker,Box,1807,14.1,46.6,4,Standard,France,France,1.9,3411.65
5634,Maersk,Fridge,2464,20.2,68.9,1,Standard,Austria,Czechia,1.78,6084.13
5635,Maersk,Box,1367,19.0,48.1,4,Standard,Portugal,Austria,1.64,2548.84
5636,DHL,Box,331,19.5,80.6,4,Standard,Germany,Germany,1.84,2062.54
5637,DPD,Tautliner,1912,13.0,65.8,5,Standard,Belgium,Italy,1.77,3804.81
5638,Maersk,Tautliner,1712,9.5,23.0,2,Standard,Poland,Czechia,1.7,2820.5
5639,Maersk,Tautliner,1426,23.4,31.3,2,Standard,France,France,1.67,3280.88
5640,DPD,Tautliner,430,2.3,12.5,5,Standard,Netherlands,France,1.76,1001.39
5641,DHL,Tautliner,660,4.7,94.8,4,Standard,Spain,Czechia,1.81,2059.97
5642,DPD,Box,347,11.1,89.2,3,Express,Czechia,France,1.86,2206.25
5643,DHL,Tautliner,382,15.7,13.1,6,Standard,Italy,Spain,1.78,1250.3
5644,DB Schenker,Tautliner,1410,1.2,59.5,1,Standard,Czechia,Belgium,1.72,2652.04
5645,DHL,Fridge,1039,18.3,96.2,4,Standard,Poland,Germany,1.79,3750.17
5646,DB Schenker,Fridge,2179,14.4,76.0,4,Standard,France,Czechia,1.75,5258.09
5647,DB Schenker,Box,1623,12.6,51.7,1,Standard,Germany,Austria,1.8,2530.64
5648,DHL,Box,629,11.2,27.9,3,Standard,Germany,Austria,1.78,1627.13
5649,Kuehne+Nagel,Fridge,480,13.5,31.5,1,Standard,Czechia,Germany,1.89,2067.46
5650,DHL,Fridge,162,4.9,74.9,5,Standard,Netherlands,Czechia,1.79,1660.86
5651,Maersk,Tautliner,227,3.6,79.2,1,Standard,Portugal,Portugal,1.81,1278.23
5652,Maersk,Tautliner,1651,8.0,55.2,1,Standard,Spain,Poland,1.87,3204.04
5653,Kuehne+Nagel,Box,2310,18.0,16.5,4,Standard,Austria,France,1.87,3839.84
5654,DB Schenker,Fridge,394,15.1,93.7,4,Standard,France,Austria,1.64,2280.98
5655,Kuehne+Nagel,Box,278,12.5,85.3,2,Standard,Italy,France,1.74,1697.65
5656,Maersk,Tautliner,328,14.7,18.4,1,Standard,Czechia,Spain,1.88,1464.35
5657,Kuehne+Nagel,Box,982,14.4,10.4,5,Standard,Portugal,Netherlands,1.89,2336.49
5658,DHL,Box,493,8.4,55.9,2,Standard,Netherlands,Czechia,1.66,1558.56
5659,Kuehne+Nagel,Box,171,3.3,32.0,6,Standard,Belgium,Italy,1.73,792.3
5660,DB Schenker,Tautliner,417,22.5,31.9,1,Express,Italy,Austria,1.68,2545.66
5661,DHL,Box,694,15.4,13.3,4,Standard,Belgium,Austria,1.84,1857.36
5662,DPD,Tautliner,478,17.7,95.6,5,Express,Czechia,Belgium,1.86,3115.76
5663,Maersk,Fridge,1006,12.1,83.9,3,Standard,Poland,Austria,1.74,3438.36
5664,Maersk,Box,235,19.2,15.8,2,Standard,Czechia,Italy,1.8,1173.0
5665,Kuehne+Nagel,Box,1501,15.0,88.3,4,Standard,Germany,Austria,1.86,3127.68
5666,DHL,Tautliner,1242,2.3,69.9,3,Standard,Czechia,Austria,1.81,2430.47
5667,DPD,Box,1005,22.4,35.9,1,Standard,Poland,Portugal,1.65,2459.54
5668,DHL,Tautliner,629,8.3,87.8,5,Express,Poland,France,1.81,3376.95
5669,Maersk,Box,622,4.3,61.8,4,Standard,Austria,Italy,1.65,974.88
5670,DHL,Fridge,486,3.1,85.6,4,Standard,Spain,Spain,1.8,1908.22
5671,DPD,Fridge,672,18.3,49.6,5,Express,Germany,Poland,1.7,3485.52
5672,Kuehne+Nagel,Fridge,743,17.9,52.6,4,Express,Czechia,Germany,1.62,3324.54
5673,DB Schenker,Box,1392,17.8,32.6,4,Standard,France,France,1.67,3070.23
5674,DHL,Box,646,23.0,41.8,1,Standard,Czechia,France,1.74,2263.29
5675,DB Schenker,Fridge,1609,9.4,58.9,2,Express,Italy,France,1.9,5174.18
5676,Maersk,Fridge,1686,14.5,95.0,3,Standard,Netherlands,France,1.68,4136.68
5677,Kuehne+Nagel,Tautliner,654,15.9,62.0,6,Standard,Italy,Austria,1.89,2324.87
5678,Kuehne+Nagel,Tautliner,1863,24.5,19.0,5,Express,Poland,Belgium,1.71,4920.03
5679,DHL,Fridge,2258,8.5,5.7,3,Express,Belgium,Austria,1.89,5416.73
5680,Kuehne+Nagel,Fridge,2324,24.0,85.8,5,Standard,Italy,Belgium,1.89,6604.36
5681,DHL,Box,1674,4.6,39.6,6,Standard,France,Czechia,1.64,2396.26
5682,DHL,Fridge,723,19.3,34.9,5,Express,Italy,Germany,1.85,3775.88
5683,DB Schenker,Tautliner,2088,16.2,81.1,4,Standard,France,Belgium,1.76,4388.34
5684,Kuehne+Nagel,Tautliner,1043,20.6,94.8,6,Standard,Italy,Spain,1.81,3592.69
5685,DHL,Tautliner,572,1.7,76.1,6,Express,Portugal,Portugal,1.83,2126.71
5686,DB Schenker,Tautliner,1686,2.9,21.5,1,Standard,Germany,Belgium,1.64,2250.86
5687,DPD,Tautliner,1093,2.7,42.2,5,Express,Italy,Portugal,1.84,2605.73
5688,DB Schenker,Tautliner,1221,15.2,77.1,6,Express,Austria,Poland,1.69,3591.49
5689,DB Schenker,Fridge,1534,15.5,91.2,3,Express,France,Netherlands,1.82,6140.98
5690,DHL,Tautliner,269,22.7,99.9,2,Express,Italy,Czechia,1.77,3017.18
5691,Maersk,Tautliner,1113,12.2,53.6,3,Standard,Belgium,Austria,1.81,2269.09
5692,Maersk,Tautliner,155,2.6,83.1,6,Express,France,Poland,1.79,1924.77
5693,Maersk,Tautliner,1856,6.0,9.4,1,Express,Germany,Netherlands,1.84,3891.73
5694,DB Schenker,Fridge,2472,1.2,32.2,2,Express,Czechia,Poland,1.87,5720.24
5695,DHL,Box,757,19.6,40.3,4,Express,France,Czechia,1.73,3028.59
5696,Kuehne+Nagel,Box,1056,20.6,97.7,3,Express,Spain,Portugal,1.72,3779.55
5697,DB Schenker,Box,359,25.0,5.3,3,Standard,Netherlands,Netherlands,1.67,1750.0
5698,DB Schenker,Box,740,10.9,34.3,6,Standard,Germany,Poland,1.84,1669.97
5699,DHL,Tautliner,2487,1.5,93.4,5,Standard,Spain,Portugal,1.89,4549.41
5700,DPD,Box,503,6.6,34.1,5,Standard,Netherlands,Germany,1.66,1130.09
5701,DB Schenker,Box,894,15.1,26.4,2,Standard,Spain,Austria,1.74,1612.63
5702,DPD,Fridge,1661,24.1,74.4,4,Standard,France,Austria,1.83,4960.35
5703,DPD,Fridge,1283,3.5,75.8,5,Express,Germany,France,1.79,3985.52
5704,Maersk,Fridge,813,3.9,49.9,6,Standard,Spain,France,1.84,2221.27
5705,DHL,Tautliner,2491,17.8,95.0,3,Standard,France,Poland,1.6,4550.4
5706,DPD,Tautliner,1496,17.0,24.3,2,Express,Czechia,Austria,1.87,3785.01
5707,DHL,Tautliner,2057,7.0,91.8,5,Standard,Portugal,Italy,1.62,3396.06
5708,Maersk,Fridge,2193,20.5,76.8,5,Standard,Spain,Czechia,1.73,5657.92
5709,DHL,Box,1852,4.1,40.0,1,Standard,Italy,Spain,1.68,2455.75
5710,DB Schenker,Fridge,1003,23.2,81.7,2,Standard,Austria,Italy,1.88,3943.33
5711,DPD,Tautliner,2202,5.8,17.7,2,Express,Italy,Spain,1.68,4199.46
5712,DHL,Fridge,1201,3.0,17.4,6,Express,Czechia,Czechia,1.71,2728.34
5713,Kuehne+Nagel,Box,1794,9.1,93.3,4,Express,Poland,Netherlands,1.87,4737.69
5714,DHL,Tautliner,955,5.5,14.0,5,Express,Netherlands,Czechia,1.76,1961.63
5715,DPD,Box,1395,13.6,5.4,2,Standard,Spain,Germany,1.87,2219.92
5716,Maersk,Box,759,17.5,42.0,6,Express,Germany,Belgium,1.8,2554.94
5717,Maersk,Tautliner,210,12.8,14.9,4,Express,Netherlands,Netherlands,1.62,1314.57
5718,DPD,Box,1138,16.9,87.0,5,Express,Portugal,Netherlands,1.73,4074.79
5719,DB Schenker,Fridge,2225,9.8,92.7,3,Standard,Poland,Portugal,1.65,4675.77
5720,DB Schenker,Box,600,1.7,50.8,1,Standard,Spain,Italy,1.62,1166.29
5721,Maersk,Box,517,24.4,45.4,4,Standard,Portugal,Italy,1.71,2489.18
5722,Maersk,Box,1963,20.7,56.2,1,Standard,Austria,Portugal,1.87,3923.1
5723,DPD,Fridge,374,2.8,26.5,3,Standard,France,Poland,1.64,772.44
5724,DB Schenker,Box,1320,11.8,33.3,2,Standard,Austria,Portugal,1.6,2108.73
5725,Maersk,Box,1854,16.2,14.6,5,Standard,Spain,Czechia,1.88,3215.61
5726,DB Schenker,Fridge,1868,5.6,47.4,2,Standard,Netherlands,Czechia,1.76,3514.48
5727,Maersk,Tautliner,1233,14.9,63.1,1,Standard,Germany,Poland,1.77,2885.3
5728,DHL,Tautliner,2341,13.8,93.4,2,Standard,Spain,Austria,1.88,4743.18
5729,Kuehne+Nagel,Tautliner,1642,6.0,75.2,2,Express,France,France,1.81,4599.36
5730,DHL,Box,2067,4.4,73.7,4,Express,Portugal,Netherlands,1.85,4114.4
5731,Maersk,Tautliner,898,19.2,34.3,6,Standard,Poland,Czechia,1.83,2439.08
5732,Kuehne+Nagel,Fridge,2063,8.7,89.4,4,Express,Italy,Austria,1.78,5908.43
5733,Kuehne+Nagel,Box,2448,6.9,95.0,3,Standard,Austria,Netherlands,1.81,3901.56
5734,Maersk,Box,2296,18.7,93.6,4,Standard,Austria,Germany,1.77,4284.42
5735,Maersk,Box,868,18.7,8.7,4,Standard,Belgium,Czechia,1.71,1993.41
5736,DB Schenker,Tautliner,1584,7.6,62.4,4,Standard,Italy,Belgium,1.69,3044.67
5737,Maersk,Tautliner,238,21.9,66.1,4,Standard,Portugal,Belgium,1.65,1883.56
5738,DPD,Tautliner,960,17.5,33.0,6,Standard,Portugal,Belgium,1.71,2449.81
5739,Maersk,Box,1959,9.3,99.3,3,Standard,Belgium,Italy,1.77,3156.53
5740,DPD,Fridge,2439,11.3,32.7,4,Express,Italy,Germany,1.78,6280.32
5741,Maersk,Box,434,18.4,25.6,4,Standard,Spain,Austria,1.81,1516.69
5742,DB Schenker,Fridge,1958,6.1,51.0,1,Express,Netherlands,Belgium,1.86,5363.3
5743,DPD,Box,1307,12.3,35.7,4,Standard,Portugal,Netherlands,1.8,2637.06
5744,DHL,Fridge,2454,16.7,92.8,3,Standard,Italy,Italy,1.65,5427.27
5745,DPD,Box,1024,13.9,46.8,6,Express,Portugal,Belgium,1.61,2783.74
5746,DB Schenker,Box,1080,15.6,44.0,3,Express,Netherlands,Czechia,1.66,2492.8
5747,DPD,Fridge,1385,14.1,64.5,2,Standard,Belgium,Portugal,1.87,4007.49
5748,Maersk,Fridge,1433,5.8,12.7,4,Standard,France,Poland,1.77,3005.18
5749,Maersk,Fridge,443,10.8,76.9,5,Standard,France,Poland,1.85,2325.1
5750,DB Schenker,Fridge,756,13.8,78.0,2,Standard,France,Poland,1.67,2584.11
5751,Kuehne+Nagel,Fridge,1896,19.7,50.0,3,Standard,Austria,Germany,1.81,4956.35
5752,Maersk,Fridge,1949,16.7,95.8,2,Standard,Belgium,Austria,1.82,5448.71
5753,DHL,Fridge,360,11.2,60.0,5,Standard,Austria,Germany,1.84,2169.19
5754,DB Schenker,Fridge,1485,24.4,71.0,1,Standard,Italy,Austria,1.76,4205.29
5755,DPD,Box,268,3.6,92.8,5,Standard,Spain,France,1.84,1259.75
5756,DPD,Fridge,759,6.0,68.3,6,Express,Belgium,Italy,1.88,3110.83
5757,DHL,Fridge,299,9.2,46.0,6,Express,Italy,Czechia,1.89,2178.52
5758,Maersk,Box,1508,6.5,7.4,2,Standard,Germany,France,1.64,1692.29
5759,DB Schenker,Box,681,16.0,74.2,4,Standard,Belgium,Czechia,1.79,2361.24
5760,DHL,Tautliner,665,1.9,96.7,1,Standard,Czechia,Germany,1.63,1856.21
5761,Maersk,Tautliner,2498,5.3,49.7,6,Standard,Czechia,Netherlands,1.88,4569.04
5762,DB Schenker,Fridge,127,8.0,37.3,5,Standard,France,Poland,1.89,1355.54
5763,DPD,Fridge,1998,17.4,54.3,4,Express,Austria,Belgium,1.75,5953.04
5764,DB Schenker,Tautliner,731,22.0,74.2,5,Standard,Netherlands,Spain,1.89,2892.93
5765,Kuehne+Nagel,Tautliner,1725,20.2,5.1,3,Standard,Germany,Czechia,1.83,3605.59
5766,DB Schenker,Fridge,2136,5.4,89.3,4,Standard,Portugal,Germany,1.81,4344.44
5767,Kuehne+Nagel,Tautliner,1410,14.6,89.2,3,Standard,France,Czechia,1.77,3212.2
5768,DB Schenker,Fridge,1865,1.7,56.4,1,Standard,France,France,1.72,3608.78
5769,Kuehne+Nagel,Box,906,8.5,16.6,1,Express,Czechia,France,1.89,2326.41
5770,DPD,Box,2374,20.3,68.8,1,Standard,Czechia,Italy,1.66,3984.9
5771,Maersk,Tautliner,2174,12.0,18.1,1,Standard,Spain,France,1.84,3603.23
5772,Kuehne+Nagel,Box,1240,4.6,53.2,3,Standard,France,Spain,1.71,1934.5
5773,Kuehne+Nagel,Box,188,11.5,13.9,3,Standard,Czechia,Spain,1.83,769.06
5774,DPD,Box,1858,5.8,61.0,6,Standard,Belgium,Netherlands,1.65,2690.47
5775,Kuehne+Nagel,Box,221,10.4,35.2,2,Standard,Netherlands,Portugal,1.71,1396.2
5776,DHL,Fridge,2017,12.7,83.9,2,Standard,Czechia,Italy,1.88,4682.69
5777,DPD,Fridge,965,9.4,81.0,3,Express,Czechia,Belgium,1.77,3760.84
